Source_Node_ID,Target_Node_ID,Declarations,Reciprocal,Edge_Weight,Source_School,Source_Class
SCH-JOY_1ARTS1_020,SCH-JOY_1ARTS1_028,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_020,SCH-JOY_1ARTS1_036,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_021,SCH-JOY_1ARTS1_028,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_021,SCH-JOY_1ARTS1_032,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_021,SCH-JOY_1ARTS1_033,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_021,SCH-JOY_1ARTS1_035,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_021,SCH-JOY_1ARTS1_036,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_021,SCH-JOY_1ARTS1_037,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_022,SCH-JOY_1ARTS1_023,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_022,SCH-JOY_1ARTS1_025,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_022,SCH-JOY_1ARTS1_026,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_022,SCH-JOY_1ARTS1_030,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_022,SCH-JOY_1ARTS1_033,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_022,SCH-JOY_1ARTS1_034,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_023,SCH-JOY_1ARTS1_024,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_023,SCH-JOY_1ARTS1_025,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_023,SCH-JOY_1ARTS1_026,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_023,SCH-JOY_1ARTS1_027,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_023,SCH-JOY_1ARTS1_028,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_023,SCH-JOY_1ARTS1_030,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_023,SCH-JOY_1ARTS1_037,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_024,SCH-JOY_1ARTS1_025,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_024,SCH-JOY_1ARTS1_027,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_024,SCH-JOY_1ARTS1_028,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_024,SCH-JOY_1ARTS1_030,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_024,SCH-JOY_1ARTS1_031,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_024,SCH-JOY_1ARTS1_037,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_024,SCH-JOY_1ARTS1_038,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_025,SCH-JOY_1ARTS1_027,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_025,SCH-JOY_1ARTS1_030,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_025,SCH-JOY_1ARTS1_032,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_025,SCH-JOY_1ARTS1_037,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_026,SCH-JOY_1ARTS1_030,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_026,SCH-JOY_1ARTS1_032,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_026,SCH-JOY_1ARTS1_034,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_027,SCH-JOY_1ARTS1_032,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_028,SCH-JOY_1ARTS1_029,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_028,SCH-JOY_1ARTS1_031,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_028,SCH-JOY_1ARTS1_032,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_028,SCH-JOY_1ARTS1_033,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_029,SCH-JOY_1ARTS1_030,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_029,SCH-JOY_1ARTS1_034,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_029,SCH-JOY_1ARTS1_035,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_030,SCH-JOY_1ARTS1_031,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_030,SCH-JOY_1ARTS1_032,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_030,SCH-JOY_1ARTS1_033,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_030,SCH-JOY_1ARTS1_034,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_030,SCH-JOY_1ARTS1_035,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_030,SCH-JOY_1ARTS1_036,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_030,SCH-JOY_1ARTS1_037,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_030,SCH-JOY_1ARTS1_038,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_030,SCH-JOY_1ARTS1_039,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_031,SCH-JOY_1ARTS1_032,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_031,SCH-JOY_1ARTS1_034,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_031,SCH-JOY_1ARTS1_036,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_032,SCH-JOY_1ARTS1_033,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_032,SCH-JOY_1ARTS1_035,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_032,SCH-JOY_1ARTS1_036,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_032,SCH-JOY_1ARTS1_038,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_032,SCH-JOY_1ARTS1_039,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_033,SCH-JOY_1ARTS1_034,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_033,SCH-JOY_1ARTS1_035,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_034,SCH-JOY_1ARTS1_035,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_034,SCH-JOY_1ARTS1_038,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_034,SCH-JOY_1ARTS1_039,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_035,SCH-JOY_1ARTS1_038,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_035,SCH-JOY_1ARTS1_039,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_037,SCH-JOY_1ARTS1_039,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_2ARTS1-A_001,SCH-JOY_2ARTS1-A_002,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_001,SCH-JOY_2ARTS1-A_007,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_001,SCH-JOY_2ARTS1-A_009,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_001,SCH-JOY_2ARTS1-A_011,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_001,SCH-JOY_2ARTS1-A_019,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_001,SCH-JOY_2ARTS1-A_025,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_002,SCH-JOY_2ARTS1-A_005,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_002,SCH-JOY_2ARTS1-A_014,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_002,SCH-JOY_2ARTS1-A_024,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_002,SCH-JOY_2ARTS1-A_025,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_002,SCH-JOY_2ARTS1-A_026,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_002,SCH-JOY_2ARTS1-A_027,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_003,SCH-JOY_2ARTS1-A_005,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_003,SCH-JOY_2ARTS1-A_008,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_003,SCH-JOY_2ARTS1-A_014,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_003,SCH-JOY_2ARTS1-A_015,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_003,SCH-JOY_2ARTS1-A_018,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_003,SCH-JOY_2ARTS1-A_023,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_003,SCH-JOY_2ARTS1-A_026,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_004,SCH-JOY_2ARTS1-A_006,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_004,SCH-JOY_2ARTS1-A_008,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_004,SCH-JOY_2ARTS1-A_017,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_004,SCH-JOY_2ARTS1-A_018,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_004,SCH-JOY_2ARTS1-A_021,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_004,SCH-JOY_2ARTS1-A_027,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_005,SCH-JOY_2ARTS1-A_006,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_005,SCH-JOY_2ARTS1-A_007,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_005,SCH-JOY_2ARTS1-A_010,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_005,SCH-JOY_2ARTS1-A_011,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_005,SCH-JOY_2ARTS1-A_013,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_005,SCH-JOY_2ARTS1-A_018,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_005,SCH-JOY_2ARTS1-A_020,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_005,SCH-JOY_2ARTS1-A_027,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_006,SCH-JOY_2ARTS1-A_008,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_006,SCH-JOY_2ARTS1-A_010,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_006,SCH-JOY_2ARTS1-A_017,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_006,SCH-JOY_2ARTS1-A_026,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_006,SCH-JOY_2ARTS1-A_027,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_007,SCH-JOY_2ARTS1-A_009,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_007,SCH-JOY_2ARTS1-A_010,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_007,SCH-JOY_2ARTS1-A_027,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_008,SCH-JOY_2ARTS1-A_009,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_008,SCH-JOY_2ARTS1-A_010,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_008,SCH-JOY_2ARTS1-A_014,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_008,SCH-JOY_2ARTS1-A_021,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_008,SCH-JOY_2ARTS1-A_027,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_008,SCH-JOY_2ARTS1-A_028,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_009,SCH-JOY_2ARTS1-A_010,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_009,SCH-JOY_2ARTS1-A_017,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_009,SCH-JOY_2ARTS1-A_024,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_010,SCH-JOY_2ARTS1-A_011,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_010,SCH-JOY_2ARTS1-A_012,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_010,SCH-JOY_2ARTS1-A_013,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_010,SCH-JOY_2ARTS1-A_026,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_011,SCH-JOY_2ARTS1-A_012,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_011,SCH-JOY_2ARTS1-A_013,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_011,SCH-JOY_2ARTS1-A_027,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_012,SCH-JOY_2ARTS1-A_013,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_012,SCH-JOY_2ARTS1-A_014,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_012,SCH-JOY_2ARTS1-A_015,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_012,SCH-JOY_2ARTS1-A_020,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_013,SCH-JOY_2ARTS1-A_014,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_013,SCH-JOY_2ARTS1-A_019,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_014,SCH-JOY_2ARTS1-A_016,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_014,SCH-JOY_2ARTS1-A_019,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_014,SCH-JOY_2ARTS1-A_023,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_014,SCH-JOY_2ARTS1-A_024,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_014,SCH-JOY_2ARTS1-A_027,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_014,SCH-JOY_2ARTS1-A_028,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_015,SCH-JOY_2ARTS1-A_016,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_015,SCH-JOY_2ARTS1-A_017,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_015,SCH-JOY_2ARTS1-A_018,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_015,SCH-JOY_2ARTS1-A_022,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_016,SCH-JOY_2ARTS1-A_017,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_016,SCH-JOY_2ARTS1-A_018,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_016,SCH-JOY_2ARTS1-A_019,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_016,SCH-JOY_2ARTS1-A_021,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_016,SCH-JOY_2ARTS1-A_026,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_017,SCH-JOY_2ARTS1-A_018,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_017,SCH-JOY_2ARTS1-A_020,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_017,SCH-JOY_2ARTS1-A_021,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_017,SCH-JOY_2ARTS1-A_022,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_017,SCH-JOY_2ARTS1-A_023,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_017,SCH-JOY_2ARTS1-A_024,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_019,SCH-JOY_2ARTS1-A_020,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_019,SCH-JOY_2ARTS1-A_021,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_019,SCH-JOY_2ARTS1-A_023,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_020,SCH-JOY_2ARTS1-A_023,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_020,SCH-JOY_2ARTS1-A_027,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_020,SCH-JOY_2ARTS1-A_029,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_020,SCH-JOY_2ARTS1-A_030,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_021,SCH-JOY_2ARTS1-A_022,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_021,SCH-JOY_2ARTS1-A_023,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_021,SCH-JOY_2ARTS1-A_024,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_021,SCH-JOY_2ARTS1-A_027,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_021,SCH-JOY_2ARTS1-A_029,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_022,SCH-JOY_2ARTS1-A_023,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_022,SCH-JOY_2ARTS1-A_024,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_022,SCH-JOY_2ARTS1-A_026,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_022,SCH-JOY_2ARTS1-A_028,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_022,SCH-JOY_2ARTS1-A_029,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_023,SCH-JOY_2ARTS1-A_024,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_023,SCH-JOY_2ARTS1-A_025,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_023,SCH-JOY_2ARTS1-A_026,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_023,SCH-JOY_2ARTS1-A_027,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_024,SCH-JOY_2ARTS1-A_025,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_024,SCH-JOY_2ARTS1-A_026,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_024,SCH-JOY_2ARTS1-A_028,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_024,SCH-JOY_2ARTS1-A_030,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_025,SCH-JOY_2ARTS1-A_026,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_025,SCH-JOY_2ARTS1-A_027,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_025,SCH-JOY_2ARTS1-A_028,2,1,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_025,SCH-JOY_2ARTS1-A_030,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_026,SCH-JOY_2ARTS1-A_027,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_026,SCH-JOY_2ARTS1-A_028,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_026,SCH-JOY_2ARTS1-A_030,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_027,SCH-JOY_2ARTS1-A_028,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_027,SCH-JOY_2ARTS1-A_029,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_027,SCH-JOY_2ARTS1-A_030,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-A_028,SCH-JOY_2ARTS1-A_029,1,0,1.0,SCH-JOY,2ARTS1-A
SCH-JOY_2ARTS1-B_001,SCH-JOY_2ARTS1-B_002,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_001,SCH-JOY_2ARTS1-B_007,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_001,SCH-JOY_2ARTS1-B_009,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_001,SCH-JOY_2ARTS1-B_010,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_001,SCH-JOY_2ARTS1-B_012,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_001,SCH-JOY_2ARTS1-B_021,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_001,SCH-JOY_2ARTS1-B_022,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_001,SCH-JOY_2ARTS1-B_024,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_001,SCH-JOY_2ARTS1-B_026,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_001,SCH-JOY_2ARTS1-B_027,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_001,SCH-JOY_2ARTS1-B_029,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_001,SCH-JOY_2ARTS1-B_033,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_003,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_005,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_006,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_008,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_009,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_010,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_011,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_012,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_013,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_014,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_015,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_016,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_018,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_019,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_020,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_021,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_022,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_026,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_031,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_032,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_002,SCH-JOY_2ARTS1-B_034,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_003,SCH-JOY_2ARTS1-B_004,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_003,SCH-JOY_2ARTS1-B_005,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_003,SCH-JOY_2ARTS1-B_006,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_003,SCH-JOY_2ARTS1-B_007,2,1,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_003,SCH-JOY_2ARTS1-B_026,1,0,1.0,SCH-JOY,2ARTS1-B
SCH-JOY_2ARTS1-B_004,SCH-JOY_2ARTS1-B_007,1,0,1.0,SCH-JOY,2ARTS1-B
